age,balance,churned,conversion_rate,credit_score,income,industry_segment,monthly_spend,region,risk_score,score,sex,tenure_months,transaction_amount
21.3205,331094.5794,no,0.35,545.5679,166679.6173,smb,2500.0,west,0.5401,66.0598,female,36.3907,1919.2225
21.3793,3815.5722,no,0.0876,794.3384,187902.1952,enterprise,2500.0,south,0.097,20.6953,male,76.9447,19541.1769
47.1986,894877.4834,no,0.265,685.1198,116870.608,enterprise,2500.0,south,0.3814,18.6583,other,6.3094,8795.3687
21.8216,752235.1421,no,0.35,351.4244,103793.6246,smb,2500.0,west,0.9707,58.9726,other,66.8786,16816.1025
72.6625,476262.2811,no,0.079,841.6663,214577.404,mid_market,2500.0,north,0.9005,80.045,female,81.6267,12405.842
78.2742,808460.7213,no,0.1262,554.0249,296495.701,enterprise,2500.0,west,0.9973,62.7226,other,84.0,5158.4693
42.636,326126.8054,no,0.2762,574.8943,262166.4098,smb,2500.0,east,0.6231,52.2562,female,50.9317,8289.4335
52.8864,100990.4428,no,0.2861,621.3801,103816.8844,mid_market,2500.0,north,0.383,48.5585,other,73.4665,750.2759
55.7366,693661.2532,no,0.0388,833.7445,100116.7286,mid_market,2383.4171,south,0.7457,92.0835,male,84.0,405.6375
71.2106,684852.0271,no,0.35,436.7744,90843.6538,enterprise,2500.0,west,0.774,32.0868,female,84.0,12099.9777
74.6328,407170.3608,no,0.35,609.9009,112799.1527,enterprise,571.4961,north,0.7915,6.5617,female,84.0,8068.2994
69.8926,249490.2613,no,0.35,850.8186,211685.5496,enterprise,2500.0,south,0.8235,50.5126,male,76.6138,2478.3333
54.8307,177583.6942,no,0.35,652.1281,105578.2106,enterprise,1643.501,north,0.8945,74.8961,other,82.9732,5702.1025
66.3495,214318.5873,no,0.2214,435.0672,62812.5649,enterprise,2500.0,north,0.5133,86.463,other,84.0,13644.3124
67.6536,223770.0317,no,0.35,865.803,214109.4059,mid_market,2500.0,south,0.2754,89.5483,other,84.0,9180.5014
50.2795,623606.0962,no,0.35,304.4085,299829.3846,mid_market,2500.0,east,0.8394,56.1457,male,71.6589,5654.2549
79.2784,640594.7456,no,0.35,456.6881,213617.0389,smb,2500.0,south,0.2988,14.9929,other,84.0,17993.8412
26.6756,25455.2711,no,0.35,477.3628,272166.5572,smb,2500.0,north,0.7367,58.3024,other,84.0,16320.478
51.1474,784897.0553,no,0.35,703.1211,152687.1418,smb,2500.0,south,0.8406,87.6495,other,22.5552,1952.9637
68.1173,762918.2183,no,0.1831,707.8274,101354.1065,mid_market,902.1052,south,0.3553,74.421,other,37.5431,15762.0206
36.2312,851213.8882,no,0.35,819.836,175488.8113,smb,2500.0,south,0.0712,88.9426,male,60.5568,17350.0876
21.3518,854239.7704,no,0.1374,420.178,123348.3622,mid_market,2500.0,south,0.9066,45.7571,other,38.6496,14313.6535
79.1717,313414.0718,no,0.058,571.2319,63605.3281,smb,2500.0,west,0.5763,15.8435,other,84.0,15595.2694
44.6234,429025.4486,no,0.35,302.8015,160600.9982,smb,2500.0,east,0.9501,89.2006,other,84.0,10621.1447
63.4834,226265.7113,no,0.35,487.2554,31709.7588,smb,2500.0,south,0.3061,6.5287,male,6.4405,18969.319
73.0544,995472.4098,no,0.3427,840.8303,108416.015,enterprise,1892.3761,east,0.9481,91.8205,other,49.0036,4569.1373
49.2873,123161.9818,no,0.35,775.2763,113182.5374,smb,2500.0,east,0.7712,62.3135,female,71.677,960.1596
60.7645,416775.5652,no,0.35,628.3694,142844.5052,smb,1539.7397,north,0.6952,63.0311,male,36.8329,13233.6299
69.5005,104914.2369,no,0.35,370.6407,35089.7533,mid_market,1071.5744,west,0.1986,19.9749,male,32.2963,10463.399
27.9432,548138.7637,no,0.35,712.9223,144718.5189,enterprise,2352.7076,east,0.0127,8.9003,other,14.1413,11483.4812
22.653,723576.2484,no,0.35,686.6021,137568.6192,mid_market,2500.0,south,0.2641,5.008,male,84.0,17482.9348
63.7895,94998.4703,no,0.35,327.5335,255747.6188,mid_market,2500.0,south,0.1705,35.7527,female,53.088,12436.5189
25.0576,400250.226,no,0.35,801.425,207280.8269,enterprise,2500.0,east,0.4217,88.6124,male,20.8467,2651.099
74.4961,482674.8505,no,0.35,562.8977,183785.6243,mid_market,2500.0,west,0.6114,86.2576,female,84.0,14545.8454
73.0308,440687.8803,no,0.0633,692.9841,4695.7037,smb,2500.0,east,0.5248,74.3624,male,84.0,4480.4744
59.0262,248576.9949,no,0.3457,705.7773,116078.1086,smb,2500.0,west,0.5583,98.7792,male,7.4934,12868.3309
71.9038,74865.2425,no,0.35,444.5351,291073.3696,mid_market,513.0036,west,0.2227,64.3317,female,48.99,4700.765
71.1085,447068.1199,no,0.1187,598.424,196358.5279,smb,1035.4068,north,0.4123,55.7131,other,1.0202,1818.82
59.6314,950355.13,no,0.35,332.5651,67652.5162,enterprise,2500.0,east,0.5602,61.9758,other,57.3029,13143.687
31.7483,341357.1146,no,0.35,878.6602,88303.0856,enterprise,2500.0,south,0.7021,4.5778,other,20.5345,2809.8433
30.1471,120745.8074,no,0.35,429.3537,247541.689,mid_market,1913.8819,west,0.3379,75.7149,other,6.5335,12665.1761
54.5376,504197.5762,no,0.35,302.6026,221127.9652,smb,2500.0,north,0.4328,58.5121,other,84.0,15621.8489
68.5451,103553.9611,no,0.35,663.6965,97231.2848,mid_market,2500.0,south,0.4187,60.8994,male,83.4093,4965.5275
67.8974,138180.0056,no,0.35,831.8621,154176.0921,enterprise,2500.0,north,0.5478,31.3911,other,84.0,11072.0777
62.2918,686611.2973,no,0.35,379.603,213408.5367,smb,2500.0,west,0.1778,54.2491,other,76.7884,14207.3442
53.3796,667157.2381,no,0.35,748.7212,252575.4014,enterprise,2500.0,east,0.8473,80.8305,female,63.2049,506.4176
34.5527,785532.1926,no,0.35,710.0342,44782.0887,enterprise,629.7079,north,0.7844,20.4001,other,65.3995,7174.2901
58.1214,388886.6621,no,0.35,778.1002,209142.4207,smb,2500.0,east,0.047,38.1583,female,50.5714,15762.4425
64.1075,203087.2227,no,0.35,816.2668,133476.0923,smb,2263.2295,north,0.6338,70.9545,male,44.7612,11768.1184
45.8265,983453.3236,no,0.0745,877.4851,220788.7663,enterprise,1202.3446,south,0.0406,27.9112,male,32.4445,3219.4161
62.0007,154805.6978,no,0.1537,493.578,16205.7769,enterprise,2500.0,south,0.6156,66.189,other,59.3756,11453.9671
31.6376,183869.0975,no,0.0682,603.0842,125363.4419,mid_market,2500.0,north,0.0919,22.1198,other,26.3891,6638.3384
50.8909,996631.0826,no,0.35,888.6799,3632.3052,smb,2500.0,south,0.4457,90.4496,male,74.0304,12423.0128
74.7878,944987.6704,no,0.35,624.1424,85565.8693,mid_market,2500.0,north,0.8221,37.4958,male,84.0,8911.6924
49.8615,948211.8196,no,0.1674,873.7657,161854.4745,enterprise,83.2326,north,0.0655,67.0335,other,84.0,17299.1522
69.3824,878637.2317,no,0.35,561.1427,245209.5501,enterprise,730.4837,north,0.686,2.3753,male,84.0,758.6884
52.6012,574962.2943,no,0.2276,455.1888,117021.7485,smb,2500.0,east,0.433,1.6891,other,81.1225,10697.1526
70.5916,357700.1387,no,0.35,473.902,206077.7191,mid_market,2500.0,north,0.2815,92.6691,other,46.3882,16442.6253
31.6317,746753.9116,no,0.35,809.6805,89198.5623,enterprise,2500.0,north,0.2981,88.6978,female,84.0,17342.9123
20.5899,572718.5949,no,0.35,628.5153,26452.9302,enterprise,2108.4284,north,0.7414,72.5937,female,26.1967,18112.655
56.2469,252741.7779,no,0.1146,702.5867,170620.5007,mid_market,553.3392,east,0.751,99.0076,male,66.3133,12893.8456
24.0885,725589.2573,no,0.35,498.5106,39336.3288,mid_market,2500.0,south,0.1,61.9516,other,84.0,6356.401
54.2185,565552.0079,no,0.35,489.7999,129063.9105,enterprise,58.2705,south,0.2462,22.1526,male,84.0,8723.0452
46.6966,358741.6021,no,0.3055,631.0031,53555.2781,smb,2500.0,east,0.8418,85.8714,other,17.6602,10772.8221
22.6748,18630.2949,no,0.35,318.7165,174985.2567,smb,2500.0,north,0.59,90.6304,male,66.6397,10869.843
42.3349,891437.5437,no,0.35,814.2985,41030.4966,smb,2500.0,north,0.0906,36.3866,male,2.2604,4778.3772
27.8718,566357.2546,no,0.35,823.3171,44713.5169,mid_market,2500.0,north,0.9392,4.042,female,84.0,4635.7664
59.4523,517885.2298,no,0.35,532.8559,275452.6813,smb,2500.0,south,0.0399,64.8525,other,13.2838,19368.8596
51.7497,173849.8164,no,0.35,519.1781,196347.6274,mid_market,2500.0,west,0.5167,37.6329,male,84.0,10327.9193
73.0047,6597.6866,no,0.35,563.9392,69767.239,smb,2500.0,north,0.2808,15.024,male,19.7255,12040.8035
68.2927,720255.6589,no,0.35,587.2888,64000.4814,enterprise,1620.8501,east,0.8334,2.2446,other,6.1342,11470.1567
27.1056,166341.3663,no,0.35,609.9844,122231.4386,enterprise,2500.0,west,0.6376,87.8509,other,84.0,16426.2449
79.5521,867302.399,no,0.1706,798.2181,180650.7756,mid_market,2500.0,east,0.8205,18.1884,female,79.4982,5291.1495
41.4491,132213.1985,no,0.02,613.6268,272892.4277,smb,2500.0,east,0.8265,60.5511,female,22.1132,18032.2628
47.8989,130328.8408,no,0.35,796.5131,269193.7169,enterprise,2500.0,west,0.6492,52.2044,male,45.0749,869.7222
39.7321,804621.0389,no,0.35,802.3143,173260.1243,mid_market,2500.0,north,0.2545,76.5859,female,84.0,1677.2678
61.9672,789422.4823,no,0.35,370.6972,3151.0217,mid_market,2500.0,west,0.6878,31.5902,other,44.1101,3096.4168
40.6699,275560.5429,no,0.35,752.9831,124555.2193,smb,2500.0,south,0.4825,37.0213,other,67.0345,5076.2991
42.684,138068.5185,no,0.35,371.4515,69701.62,enterprise,2500.0,west,0.9492,10.0279,other,61.4929,15721.8364
18.328,91088.5842,no,0.1453,855.5171,131177.8529,smb,650.1638,south,0.2218,8.004,other,5.4929,7687.1359
77.7388,57463.0346,no,0.35,405.1627,148816.1449,smb,116.9969,north,0.8506,93.0758,other,62.6602,3895.7351
20.2358,239256.6253,no,0.02,394.4669,299048.326,enterprise,2500.0,south,0.3531,39.5143,other,70.7435,10355.3363
69.4454,915008.9739,no,0.3481,877.9726,83675.8468,smb,2500.0,east,0.1945,92.9714,other,69.4139,5222.889
22.4879,294251.8245,no,0.35,781.7653,287056.0955,enterprise,2500.0,south,0.8131,57.4894,male,83.6088,19321.1431
60.2589,896523.8227,no,0.35,589.1821,78088.1097,mid_market,2500.0,east,0.7887,22.0382,other,84.0,16003.4277
69.595,248257.6094,no,0.093,704.2188,246501.3322,enterprise,769.5279,north,0.9314,47.6555,male,43.071,17886.4307
63.701,234861.3719,no,0.2421,459.2432,69533.0521,smb,2500.0,west,0.8363,35.6027,other,84.0,2398.45
18.4107,857089.3373,no,0.35,808.8064,111987.7641,smb,2500.0,south,0.8981,88.0987,male,69.3678,5495.3859
31.7698,576665.1863,no,0.0541,779.562,144017.7029,smb,2500.0,west,0.5025,39.3717,male,82.6743,3496.8324
60.7311,11819.9786,no,0.2108,648.6049,98305.4238,mid_market,2500.0,north,0.2597,54.8563,male,29.2196,9427.4359
44.2845,419092.9435,no,0.35,519.0468,120777.1866,enterprise,2500.0,west,0.5714,97.9272,male,82.6354,16283.9991
30.1559,800037.4582,no,0.35,583.7922,3912.945,mid_market,2500.0,south,0.1345,89.327,male,76.0476,10680.1178
52.8526,567834.5192,no,0.35,714.3259,18950.8769,mid_market,2500.0,south,0.4765,62.9862,male,54.5327,6693.7961
19.2298,121237.4892,no,0.35,877.8699,60488.4751,smb,2500.0,west,0.6491,17.4539,female,84.0,7102.8257
41.6264,286523.5766,no,0.35,386.909,51105.0851,enterprise,2500.0,north,0.3374,63.1273,male,69.0249,16978.1665
32.1495,316878.2417,no,0.2914,460.4834,193748.6437,mid_market,2500.0,north,0.4449,86.2806,female,44.2166,11738.8086
70.9611,125039.9107,no,0.2346,450.9882,223418.7281,smb,2500.0,east,0.2106,39.7046,female,12.3709,18735.9364
65.7979,523982.7913,no,0.35,362.357,185812.5493,smb,852.2696,north,0.9316,38.9846,female,28.2934,14752.127
50.658,170607.9843,no,0.0352,514.1047,274666.4438,smb,2500.0,north,0.4672,87.0898,other,84.0,10971.3569
55.0502,631047.5226,no,0.35,638.3907,157514.4815,mid_market,2500.0,south,0.3097,34.7168,male,65.2205,16094.3506
34.108,303572.9156,no,0.02,789.2279,254536.0,mid_market,2500.0,east,0.4692,0.8317,male,84.0,18939.2033
67.4738,597003.7522,no,0.35,628.9273,57382.7228,enterprise,2500.0,south,0.4371,24.9896,female,84.0,12920.17
44.1788,239561.8149,no,0.35,845.9726,242464.9072,enterprise,2500.0,north,0.2847,74.2927,male,84.0,8258.6646
24.8421,455343.0126,no,0.35,720.2836,148106.8082,mid_market,2500.0,north,0.1521,96.9716,other,3.6336,19446.6798
45.1818,8204.0893,no,0.0902,308.8349,65939.2375,mid_market,2500.0,east,0.7857,49.8396,female,45.1963,13938.9991
21.4744,775652.9107,no,0.0714,582.0881,58465.4956,mid_market,2500.0,west,0.8173,82.8252,female,15.5134,15363.1453
63.7324,33510.2916,no,0.35,762.5976,156820.5969,smb,2500.0,east,0.4728,68.1442,male,38.141,6461.9407
47.8362,298813.0838,no,0.35,331.2525,200341.7405,mid_market,2500.0,north,0.236,43.4162,female,2.7931,15888.0136
78.0678,581077.0227,no,0.35,713.0439,47342.5908,enterprise,2500.0,south,0.2487,49.9919,other,82.6274,6769.1035
27.5429,536353.3258,no,0.1074,592.7057,95705.1282,smb,2500.0,west,0.6446,34.7318,male,84.0,14664.0434
62.9127,250696.2411,no,0.0395,723.9756,168148.4124,mid_market,2500.0,north,0.4901,56.6702,female,65.6908,6474.2938
50.9305,449384.1998,no,0.35,624.9636,136769.615,smb,2500.0,north,0.506,73.3658,male,84.0,12395.0724
62.7022,658289.4174,no,0.35,532.4945,157696.8609,enterprise,2500.0,east,0.5515,61.3039,female,39.3894,12818.4377
69.782,129774.2663,no,0.35,421.2474,146125.7159,enterprise,996.5483,south,0.571,83.63,female,79.2926,10516.9014
55.5691,70873.961,no,0.35,425.2429,147930.2449,mid_market,2500.0,east,0.08,80.102,other,8.2233,11160.8398
34.4806,40653.1523,no,0.0704,482.3427,283436.4411,smb,2500.0,north,0.0971,72.5172,other,64.2677,3790.0188
64.4501,415184.6002,no,0.1055,683.1746,108031.0464,smb,2500.0,south,0.6652,88.2824,other,20.8503,3608.7504
27.8069,998433.5721,no,0.35,511.3944,95231.3438,smb,2500.0,north,0.3247,37.172,other,84.0,8612.3309
51.8288,375063.0749,no,0.35,746.747,108642.5549,smb,2500.0,north,0.9598,0.0196,male,5.1249,5690.3589
18.4073,984394.4253,no,0.2148,488.9428,231685.3985,enterprise,2500.0,east,0.8223,91.9112,male,61.8413,11413.7934
40.0507,138408.1935,no,0.35,649.2934,70665.2504,mid_market,2500.0,north,0.0919,39.9798,male,84.0,14685.5848
69.1937,689595.101,no,0.35,844.5934,178974.1296,mid_market,2500.0,west,0.7308,57.6284,male,10.3388,1119.3983
75.6753,120540.5285,no,0.35,748.6072,254993.972,smb,2500.0,north,0.6339,63.2194,male,7.4412,10488.1426
49.1489,220797.1748,no,0.0505,738.9471,118471.9287,enterprise,2500.0,north,0.5951,50.4729,male,27.4282,5796.3708
23.1178,571440.5905,no,0.0493,539.5148,26438.6173,mid_market,2500.0,north,0.7738,13.0375,other,17.0496,11186.3643
56.1918,735667.7541,no,0.2462,342.9864,233254.7977,enterprise,2500.0,south,0.9241,8.9595,male,80.938,8471.3885
54.8204,24206.8303,no,0.3048,892.5912,185250.0773,smb,2500.0,south,0.4422,14.5818,female,6.3404,16363.6202
64.9795,852764.1452,no,0.1124,332.7228,284733.3336,mid_market,2500.0,west,0.8688,82.0134,male,2.6343,13876.2107
19.4104,209009.5411,no,0.35,422.2808,157456.4986,mid_market,2500.0,east,0.483,72.9924,male,17.8203,13975.4059
28.5598,284013.541,no,0.35,670.7789,16872.4893,enterprise,2500.0,east,0.0083,38.8645,male,33.2859,17041.8068
71.7794,649411.1448,no,0.2312,528.4207,293006.97,smb,1005.0411,east,0.3155,86.6773,female,64.2557,3729.1613
33.3383,529415.3639,no,0.3336,536.0399,47944.5699,enterprise,2500.0,south,0.3519,62.5231,male,29.1084,19564.9071
73.2049,814858.6377,no,0.0295,632.9636,84777.9595,mid_market,1525.5647,north,0.8972,65.6932,other,11.4476,7644.7602
27.4704,970537.1731,no,0.35,497.5708,163127.8916,smb,2075.5052,north,0.1386,54.1354,male,84.0,17251.8906
79.7325,975776.9091,no,0.1452,859.818,275216.5241,smb,2500.0,east,0.5573,94.8602,male,15.0881,6352.6342
72.5682,414040.1554,no,0.35,565.8027,280196.7888,enterprise,2500.0,south,0.9333,27.3796,other,84.0,2136.3219
53.1567,230911.3487,no,0.2322,712.4267,108419.139,enterprise,2500.0,west,0.4766,50.2325,male,72.9607,14240.6705
47.3785,163786.3755,no,0.2263,545.1535,290675.7092,enterprise,2500.0,north,0.9502,22.2554,male,80.8894,4057.4687
71.762,489942.8985,no,0.3249,574.527,74788.3684,smb,2500.0,east,0.0418,73.5332,male,46.2645,6258.6369
46.3278,877766.9671,no,0.35,447.433,161822.8739,mid_market,2500.0,west,0.0393,38.7398,male,84.0,19251.8836
72.8326,773677.0125,no,0.2859,399.892,89031.4979,smb,2500.0,east,0.69,90.3676,female,56.1659,12922.3841
66.2813,937842.4577,no,0.35,381.184,124654.2322,enterprise,2500.0,south,0.1789,59.0315,male,84.0,4039.4382
60.8865,907162.463,no,0.35,731.0248,37939.7208,mid_market,1150.5077,west,0.4494,36.2943,female,63.3343,7682.3634
65.6321,912252.7788,no,0.35,695.7182,45876.8306,mid_market,2500.0,north,0.1789,71.2047,female,50.9302,6191.0566
73.7096,960433.8795,no,0.02,759.2375,4650.1217,smb,2500.0,west,0.4986,80.7455,male,73.3501,9869.8425
43.4294,79404.9174,no,0.35,446.8279,164655.1413,enterprise,2500.0,north,0.5575,82.5253,female,6.8213,2965.9751
59.3538,838014.4358,no,0.2984,852.2308,15660.3775,mid_market,2500.0,south,0.1782,67.209,female,73.7197,13830.5808
23.7738,299294.4816,no,0.35,527.3636,21232.3367,mid_market,2500.0,west,0.5505,29.2833,other,17.0109,13892.6942
31.0104,209050.9803,no,0.0582,642.8202,293825.6338,mid_market,2500.0,south,0.0877,72.4074,male,72.9686,15763.9087
50.5743,995024.3356,no,0.35,377.8279,169227.667,enterprise,2500.0,east,0.6319,49.2504,female,22.409,12188.5057
19.4872,625460.7424,no,0.1179,808.8419,240069.741,smb,2500.0,north,0.414,33.3792,other,67.6894,12750.4334
35.4609,790195.5028,no,0.3078,604.0138,97853.228,enterprise,71.2513,north,0.6858,34.1362,male,84.0,12320.2509
69.6972,922279.7653,no,0.35,584.7003,11631.917,mid_market,1366.1814,east,0.1554,46.0618,other,84.0,17918.6761
36.5593,724964.1543,no,0.3155,621.5313,63270.4786,enterprise,2500.0,south,0.7995,88.8029,male,43.0779,19392.2962
56.8437,842405.7749,no,0.35,533.7398,178962.3682,enterprise,2500.0,west,0.7515,70.5266,female,38.4254,633.5327
41.0382,829457.4689,no,0.3026,615.0603,53328.811,smb,2500.0,north,0.0374,20.2098,female,12.0199,10120.3879
39.0872,483471.9429,no,0.35,486.2152,98874.0475,smb,2500.0,east,0.0983,98.2273,male,62.4214,19854.4142
42.0305,864810.2024,no,0.1158,486.5888,14164.9591,enterprise,2500.0,south,0.8719,33.329,other,84.0,2062.9535
73.3124,320880.3698,no,0.1925,465.9897,96425.7874,enterprise,2500.0,south,0.1177,14.9321,other,33.5628,306.1191
37.7461,141556.8288,no,0.35,469.9606,74202.6971,smb,721.7163,east,0.6133,33.8739,female,53.7941,2602.35
41.7832,86119.5805,no,0.35,722.8066,267491.4925,smb,2500.0,east,0.6901,44.5836,male,43.3193,6647.3096
53.2029,92916.1743,no,0.35,719.1596,30081.6361,smb,2500.0,south,0.6444,76.6493,male,56.995,18949.018
42.3088,699614.6211,no,0.35,773.2672,264838.7632,mid_market,2500.0,south,0.0303,47.5334,other,42.8215,9225.3724
53.6301,507949.666,no,0.35,728.5639,32987.4071,smb,2500.0,north,0.0709,30.2118,other,55.856,11811.1286
27.8593,482374.6561,no,0.0661,424.9429,208523.8983,smb,2500.0,east,0.9802,56.7211,other,41.7219,13882.969
75.7135,574188.2908,no,0.35,655.2979,139409.6219,smb,2500.0,west,0.822,17.6174,male,84.0,1393.0831
48.6463,660164.759,no,0.0905,790.2202,266291.1994,mid_market,2500.0,west,0.6361,0.0184,female,18.4603,2985.1794
30.751,877425.3526,no,0.2997,776.608,204188.1194,smb,2500.0,west,0.9367,71.7791,female,84.0,19805.7948
70.8553,62410.5585,no,0.35,880.7397,1252.1509,smb,2500.0,west,0.9787,10.9698,other,34.5829,624.6637
37.7239,382789.6148,no,0.35,627.0713,199083.7805,mid_market,2500.0,north,0.1882,38.4595,female,84.0,16799.4138
18.7194,648389.2427,no,0.144,830.9332,197720.0823,smb,2500.0,north,0.1358,13.722,male,84.0,17203.1951
49.5837,552050.0304,no,0.35,513.1843,56551.5191,smb,2500.0,south,0.5779,84.6804,female,29.1732,10035.0744
78.6505,568149.5777,no,0.35,367.8986,144978.3397,mid_market,2500.0,east,0.1421,73.1293,other,84.0,19673.3839
73.1748,88446.3507,no,0.35,745.0117,288162.903,smb,790.0384,east,0.6337,79.8098,male,38.1875,1056.4327
46.1502,906055.0814,no,0.35,498.9084,106521.448,smb,2500.0,south,0.2946,16.7508,female,83.7111,11953.1327
57.0166,578141.0871,no,0.35,693.7919,88234.2094,mid_market,2500.0,north,0.0273,48.476,other,16.0917,1538.1683
35.4203,857858.3841,no,0.02,366.9296,53209.5405,mid_market,2500.0,north,0.1511,44.6653,other,84.0,5225.7905
71.4449,342847.9953,no,0.0844,387.0422,280248.6146,smb,1549.9615,north,0.4959,99.3586,female,84.0,4759.7108
53.821,841833.0352,no,0.0543,458.6373,246039.7718,mid_market,534.7067,west,0.464,47.6232,male,57.6757,18965.0872
34.2828,530442.1326,no,0.35,473.2753,239395.4043,mid_market,2500.0,south,0.3157,53.0253,male,84.0,1948.1891
34.7602,802316.3609,no,0.2553,650.5061,138871.4694,mid_market,2500.0,east,0.2418,67.189,other,84.0,10399.5265
18.5255,67951.955,no,0.35,615.1586,205964.3661,smb,2500.0,north,0.7253,25.1896,other,5.051,12388.3251
57.5611,708075.1058,no,0.12,813.8645,39842.2687,mid_market,2500.0,south,0.8999,56.6069,male,84.0,17920.1366
58.9496,75714.1757,no,0.35,897.1484,231038.3798,enterprise,2500.0,west,0.6676,77.012,male,31.6231,15614.8452
38.6246,60058.6478,no,0.35,458.7989,132731.875,smb,2500.0,west,0.9286,61.0302,female,22.2346,9841.6538
56.0659,106249.7118,no,0.35,455.3978,11423.4075,enterprise,713.4191,west,0.7275,77.7237,male,3.233,9954.5299
27.3997,329830.8693,no,0.35,302.2223,212574.09,smb,2500.0,north,0.4781,40.3913,female,84.0,16245.7008
41.8343,689261.3084,no,0.35,372.7222,161055.9189,mid_market,2500.0,south,0.3334,30.2828,female,7.5682,19940.3189
70.1533,760453.0809,no,0.29,421.8723,166788.166,mid_market,2500.0,east,0.6607,29.887,other,47.4225,2136.2536
45.155,189464.4956,no,0.0357,315.2188,298918.6843,enterprise,2392.4665,east,0.3888,79.2739,male,77.5655,9994.1833
21.4754,787778.5319,no,0.0428,370.9123,242324.008,enterprise,2500.0,east,0.4584,67.8078,other,84.0,2979.9236
26.7786,653831.5268,no,0.35,850.8114,14694.7064,mid_market,2500.0,north,0.1305,17.2249,other,6.945,6147.4394
21.9654,817470.3949,no,0.1142,656.9864,185072.9297,mid_market,640.47,east,0.2026,33.7343,other,84.0,14758.8301
53.71,137329.402,no,0.35,775.861,229504.1368,smb,2500.0,north,0.3355,12.0745,male,17.8072,8303.6713
33.106,581985.8018,no,0.1334,774.6314,190026.1893,smb,2500.0,south,0.1578,87.9627,male,10.606,145.4727
60.9972,792240.7148,no,0.35,376.1355,43783.2705,smb,2500.0,west,0.4504,23.9254,other,21.7713,13833.7797
76.9185,627191.654,no,0.35,508.7121,2366.4423,mid_market,2364.0337,north,0.1175,53.0199,male,12.3864,7238.6642
21.2903,112679.1224,no,0.1492,806.269,273533.8271,mid_market,2500.0,south,0.1598,92.2673,male,7.4293,7284.4972
56.2428,890079.5933,no,0.35,362.6527,16684.5173,smb,2500.0,west,0.158,2.9065,other,62.2735,1418.1191
53.9452,419066.2742,no,0.35,839.0237,69788.9074,enterprise,1110.2274,west,0.2278,23.7118,other,50.0989,3999.9167
48.0333,890488.8439,no,0.1449,856.7323,137042.2709,mid_market,2500.0,north,0.1364,71.9821,female,76.2105,19511.1423
60.9171,59651.7196,no,0.1365,810.9908,138115.0986,smb,1720.3012,north,0.3436,88.6409,female,72.8327,15791.1498
43.5252,521768.7822,no,0.35,429.8656,142573.2088,smb,2500.0,north,0.0145,42.811,other,84.0,4957.381
76.6676,913754.7208,no,0.35,550.6631,14223.0344,mid_market,2500.0,west,0.7335,50.4216,female,51.658,7887.0088
23.1517,753078.6918,no,0.35,543.9708,66183.9391,smb,2500.0,west,0.2391,99.8952,other,2.8957,13381.0431
64.3318,24413.4737,no,0.35,763.101,262385.5124,mid_market,2500.0,south,0.7899,37.042,other,56.2512,12668.4127
20.0283,425902.253,no,0.2698,867.6573,163188.0968,smb,2500.0,south,0.7877,8.0959,female,84.0,14715.4799
24.8799,365590.8589,no,0.35,519.3427,53404.9536,smb,2500.0,east,0.067,70.9337,other,25.3608,19625.0512
47.6666,939147.9325,no,0.35,875.4622,63728.3987,enterprise,2500.0,east,0.2254,35.2712,male,32.8156,13604.8546
39.404,486226.9051,no,0.35,373.6257,213237.7613,enterprise,2500.0,west,0.5329,29.2264,female,74.8932,15998.2774
22.9706,897945.8599,no,0.2884,873.9762,33700.1113,mid_market,2500.0,west,0.6971,49.6329,other,84.0,10414.2321
51.569,132027.3688,no,0.3467,566.316,193760.648,mid_market,2500.0,south,0.0629,87.1794,other,28.647,18949.0268
58.0552,326306.4138,no,0.35,718.1181,252730.4532,enterprise,2500.0,west,0.3041,13.1954,male,84.0,3435.5708
78.1849,769749.7371,no,0.0473,511.8725,137322.0346,enterprise,1671.9671,north,0.9241,71.1812,female,34.9443,19464.1486
20.5514,316625.8378,no,0.1265,456.2443,56164.4783,smb,2500.0,south,0.0347,31.6944,female,41.9178,7458.9258
75.0669,404562.3312,no,0.35,387.2303,137954.1801,mid_market,2500.0,south,0.0043,73.8495,other,84.0,6626.2816
59.347,799576.175,no,0.35,853.3753,102266.6445,mid_market,1132.0331,north,0.479,4.0081,male,81.683,2338.4051
40.1584,326366.4697,no,0.35,417.0898,158403.7188,smb,2500.0,west,0.7671,19.5716,female,10.9472,16989.1783
48.4089,603171.8746,no,0.35,333.6286,200363.1492,mid_market,2500.0,south,0.716,42.764,male,46.9474,244.8036
72.2067,87598.6309,no,0.35,566.5322,297786.5526,enterprise,2500.0,east,0.2886,80.5673,female,84.0,8477.2201
30.8826,474613.13,no,0.35,891.983,20768.6186,enterprise,2500.0,west,0.7561,8.8448,other,49.7258,18288.2955
53.2108,914872.1109,no,0.1993,799.3702,87549.4868,enterprise,2500.0,east,0.8228,30.1993,female,70.6398,9882.5156
27.5495,300169.408,no,0.35,681.9365,38128.9004,enterprise,2500.0,south,0.2877,17.9372,male,84.0,12896.0721
79.6486,66724.8264,no,0.35,648.6395,170106.8023,mid_market,2500.0,north,0.628,47.6041,other,83.6152,2392.5541
21.6276,319681.1114,no,0.35,381.2984,49829.3467,smb,2500.0,north,0.4195,91.2105,other,43.3621,5797.8341
29.3613,94508.6524,no,0.35,626.2274,261860.4972,smb,2500.0,south,0.685,30.1072,female,82.5678,13767.2445
