age,balance,churned,conversion_rate,credit_score,income,industry_segment,monthly_spend,region,risk_score,score,sex,tenure_months,transaction_amount
42.636,326126.8054,yes,0.2762,574.8943,262166.4098,enterprise,1200.0,east,0.6231,52.2562,female,50.9317,8289.4335
24.2614,286092.854,yes,0.5356,506.3215,123856.1212,enterprise,1200.0,west,0.4856,60.8962,female,5.4584,5509.0074
70.0,690513.7542,yes,0.0493,585.1309,81306.7221,enterprise,1200.0,north,0.3379,79.3652,male,38.003,16857.0885
45.4729,825823.3318,yes,0.2694,550.0636,194020.8886,enterprise,1200.0,north,0.2114,82.3969,female,89.1724,15190.1064
49.4213,135649.821,yes,0.8513,827.5996,9655.4996,enterprise,1200.0,north,0.8329,83.6977,male,30.6893,9129.5169
46.7815,396942.2775,yes,0.9231,708.7046,73339.4903,enterprise,1200.0,south,0.4461,90.0,other,57.4753,11027.1231
23.6043,27450.4899,yes,0.0497,812.2928,234169.2104,enterprise,1200.0,east,0.2214,25.0,male,25.601,13032.0951
58.137,601141.9505,yes,0.0085,451.4343,241720.5852,enterprise,1200.0,south,0.967,64.274,female,51.433,7530.1326
59.9862,824310.8215,yes,0.3972,361.3873,153942.6015,enterprise,1200.0,east,0.8433,37.423,male,78.0337,12181.393
70.0,640594.7456,yes,0.8615,456.6881,213617.0389,enterprise,1200.0,south,0.2988,25.0,other,92.0915,17993.8412
19.5782,497372.8284,yes,0.2956,844.1469,121975.0695,enterprise,1200.0,west,0.583,90.0,other,98.1057,6863.9978
36.6121,169986.6641,yes,0.6576,634.9488,88841.4318,enterprise,1200.0,east,0.7409,72.5187,female,67.5248,18252.5826
64.141,307085.2713,yes,0.7881,498.7903,78907.2114,enterprise,1200.0,north,0.8512,47.0537,other,104.1008,11671.9088
60.2033,529838.5046,yes,0.4131,822.5095,46082.7569,enterprise,1200.0,north,0.3427,90.0,female,107.2486,19732.9985
57.124,176824.2666,yes,0.6345,302.8281,82784.8308,enterprise,1200.0,west,0.1686,76.4484,other,59.2597,15271.6198
44.5996,477400.2759,yes,0.0047,620.2696,219467.0621,enterprise,1200.0,north,0.892,75.6848,female,64.193,359.3046
39.3497,128930.8004,yes,0.3836,653.2024,50939.036,enterprise,1200.0,north,0.2982,29.0828,male,87.612,11927.802
48.3911,750115.5823,yes,0.1649,844.1365,243790.4867,enterprise,201.0561,south,0.2243,90.0,other,26.1316,439.2435
20.3165,876544.1376,yes,0.2558,620.8401,15527.5015,enterprise,1200.0,west,0.662,65.3568,female,3.3493,13795.3052
47.4126,153127.0981,yes,0.6952,678.1868,91033.82,enterprise,1200.0,east,0.6625,26.9977,male,73.0705,2744.1333
24.5883,198646.6617,yes,0.1997,457.7963,157420.6862,enterprise,1200.0,west,0.7034,29.5351,male,5.6893,9927.5979
18.7905,89002.8395,yes,0.1104,644.4917,148737.1046,enterprise,1200.0,south,0.7795,25.0,male,87.1056,18095.6829
24.1882,174701.8089,yes,0.0394,474.3403,240677.2347,enterprise,1200.0,north,0.7385,25.0,male,91.2263,918.7359
45.1383,621807.0333,yes,0.8785,355.7708,244674.3226,enterprise,1200.0,north,0.4008,90.0,female,33.3481,7714.9241
63.0375,981569.1705,yes,0.8443,362.2279,273456.8016,enterprise,1200.0,north,0.5689,43.8163,male,73.7475,15583.5067
25.0021,411284.2637,yes,0.046,456.9677,94957.1455,enterprise,1200.0,east,0.6779,76.7529,male,69.6212,11300.6795
33.4118,345749.4875,yes,0.6763,530.926,251870.8733,enterprise,1200.0,north,0.9878,25.0,female,77.5644,3139.3905
37.8793,330894.8425,yes,0.2782,604.1576,165598.1753,enterprise,1200.0,west,0.8171,25.0,male,53.8585,11461.1256
48.8371,653373.0031,yes,0.1026,547.4031,167582.1724,enterprise,40.0,west,0.0909,60.4203,male,74.6689,6092.6546
21.3651,222918.1144,yes,0.4545,636.0905,186307.6329,enterprise,1200.0,south,0.6572,71.5914,male,14.5688,15186.6397
70.0,291983.5638,yes,0.522,721.2576,14687.6548,enterprise,1200.0,east,0.1404,71.6856,male,86.8655,2140.1231
69.1224,190578.7641,yes,0.3379,754.2896,14903.6082,enterprise,1200.0,east,0.6721,25.0,other,107.1188,9148.3002
52.3,432810.3799,yes,0.5851,854.6225,234543.3676,enterprise,1200.0,west,0.6918,25.0,male,98.0141,2071.9757
70.0,762374.6563,yes,0.2736,878.1561,291177.0033,enterprise,1200.0,south,0.1334,41.2745,other,84.3017,14968.7889
52.3221,217342.557,yes,0.2097,728.6307,206296.7779,enterprise,1200.0,east,0.1327,71.0396,male,117.0464,3557.0762
54.134,942673.6509,yes,0.7101,704.5461,268265.9344,enterprise,1200.0,east,0.8775,42.2386,other,2.5197,2130.3028
34.5527,785532.1926,yes,0.9835,710.0342,44782.0887,enterprise,629.7079,north,0.7844,25.0,other,65.3995,7174.2901
42.111,510922.3037,yes,0.7968,717.6771,208187.8865,enterprise,479.329,south,0.3816,41.6566,female,94.7853,13703.2901
66.4173,870118.0923,yes,0.83,846.8918,211684.0916,enterprise,1200.0,west,0.7551,54.6615,female,72.8031,15523.1588
22.6171,962475.249,yes,0.7351,371.6123,13149.6357,enterprise,1200.0,north,0.2642,25.0,female,101.6757,113.8971
38.0031,50855.4412,yes,0.9324,669.3652,198905.1731,enterprise,1200.0,east,0.5727,35.8086,other,94.2997,6357.8622
51.671,403417.0664,yes,0.3494,830.038,199337.0085,enterprise,1200.0,south,0.2936,90.0,male,74.5754,9497.6689
57.8204,918607.2992,yes,0.2438,323.9263,265812.3875,enterprise,1200.0,south,0.7962,25.0,other,31.5343,14479.7882
45.6245,43851.6609,yes,0.8983,415.5074,154654.5153,enterprise,1200.0,north,0.1674,90.0,other,65.019,147.6044
24.4435,537754.214,yes,0.7027,885.7344,232786.8154,enterprise,1200.0,east,0.9398,74.6891,female,19.2968,9185.0455
67.2413,558084.2053,yes,0.575,436.5874,78335.7397,enterprise,1200.0,east,0.6302,43.3025,other,3.01,13466.3013
61.4547,72589.4448,yes,0.928,363.6813,236280.6774,enterprise,1200.0,north,0.0865,76.5274,other,53.0835,7902.8701
64.2987,796770.437,yes,0.8495,476.9871,190579.655,enterprise,1200.0,north,0.887,90.0,female,104.1895,12959.1642
53.5086,394081.7009,yes,0.5475,351.0761,63805.8143,enterprise,1200.0,north,0.7259,25.0,female,108.7697,17029.3256
33.67,114622.5421,yes,0.671,640.3756,17262.1035,enterprise,1200.0,east,0.9901,54.8851,female,77.7163,1463.8183
48.2058,330850.9317,yes,0.1282,693.2838,30913.4721,enterprise,1200.0,north,0.9001,31.7786,other,54.6269,12327.2323
68.0774,958658.9219,yes,0.1686,487.9289,235912.3735,enterprise,1200.0,west,0.6408,27.668,male,43.7788,13591.924
36.9393,551671.8262,yes,0.1758,663.9766,252696.1056,enterprise,1200.0,east,0.14,53.8618,female,32.3249,17726.8303
57.1608,812642.3998,yes,0.5789,761.5202,64615.4452,enterprise,376.1965,west,0.2606,89.3986,female,65.2216,13078.5089
54.5552,857164.1541,yes,0.1339,600.6739,28075.6533,enterprise,1200.0,north,0.0106,25.0,male,115.716,19637.0821
53.1141,565812.533,yes,0.8722,387.7194,219869.3379,enterprise,1200.0,north,0.0404,76.1472,other,28.5782,5287.8779
40.3976,469674.229,yes,0.4546,327.8625,294196.3448,enterprise,1200.0,north,0.7037,52.1373,male,99.728,16697.6105
40.6484,653336.5466,yes,0.8355,609.9977,113522.3055,enterprise,1200.0,east,0.5164,35.2898,other,104.2586,9737.7444
45.2737,229990.766,yes,0.5145,468.4857,45921.8819,enterprise,1200.0,east,0.602,81.6955,male,79.672,8292.8591
47.6993,590790.8988,yes,0.6473,546.5395,73857.4219,enterprise,1200.0,north,0.5923,25.0,male,62.0045,17816.0626
50.0317,405456.3165,yes,0.9692,682.5736,263674.1859,enterprise,1200.0,north,0.8213,90.0,female,26.7746,12130.9114
55.252,794616.0703,yes,0.8205,409.1305,198234.9763,enterprise,1200.0,west,0.7242,34.2671,female,54.9629,11812.3292
30.5456,859591.692,yes,0.5044,551.877,45718.7969,enterprise,972.0228,west,0.4759,61.4748,other,5.6454,15677.5808
55.4154,827521.7787,yes,0.897,764.9223,195120.2888,enterprise,1200.0,south,0.3704,25.0,other,64.0482,4590.4956
70.0,837190.514,yes,0.5761,555.2936,77100.8904,enterprise,1200.0,east,0.9101,25.0,other,72.1968,10875.0767
18.4411,522540.6298,yes,0.5198,525.0179,62420.1902,enterprise,1200.0,west,0.4088,25.0,other,51.7025,11707.8183
35.0848,680605.7051,yes,0.755,547.9369,235352.7367,enterprise,1200.0,west,0.3702,55.4911,other,31.1995,6133.7551
70.0,119085.7645,yes,0.2298,769.8656,284824.3083,enterprise,1011.7834,west,0.5083,78.6081,other,96.3016,12280.8933
23.6475,145328.4358,yes,0.9259,561.2265,20160.0565,enterprise,1200.0,east,0.08,25.0,female,46.7348,19688.9776
45.2163,201707.2428,yes,0.6569,782.3459,86515.947,enterprise,345.7574,north,0.5995,51.5814,other,28.5688,3390.4884
27.7616,996817.1438,yes,0.7797,511.8766,119147.792,enterprise,1200.0,south,0.5177,73.6926,male,9.1654,1804.227
35.1435,606363.408,yes,0.1945,857.8283,172897.1098,enterprise,1200.0,south,0.4071,25.0,other,9.6139,5885.7422
53.6434,694191.8615,yes,0.9661,637.9012,231220.1906,enterprise,1200.0,east,0.9612,45.8848,male,55.8257,11736.9435
57.287,994198.0334,yes,0.6769,437.9581,95403.4775,enterprise,1200.0,south,0.5165,25.0,female,100.0291,4965.9039
29.0661,313872.7796,yes,0.2186,644.2276,55652.5513,enterprise,1200.0,north,0.9303,25.0,female,88.7164,4697.9926
33.4811,618596.8992,yes,0.156,364.0136,276136.2507,enterprise,1200.0,south,0.6634,61.3827,other,91.9451,10829.9376
70.0,880987.2485,yes,0.5745,464.8398,55678.6871,enterprise,1200.0,east,0.5111,39.7879,other,90.2702,2565.7908
70.0,775903.9639,yes,0.4572,372.2209,155943.3367,enterprise,1200.0,south,0.0084,67.4103,female,46.1519,2015.8558
32.7026,471345.3647,yes,0.6131,519.5545,150132.235,enterprise,1200.0,north,0.7007,37.231,other,102.6648,5593.311
68.4798,720815.4594,yes,0.8041,633.204,257036.3129,enterprise,1200.0,north,0.8,73.8542,other,57.2855,195.8361
62.6747,785332.9367,yes,0.3,637.2831,170782.5212,enterprise,1200.0,south,0.6905,25.0,male,97.8444,9531.3119
52.7417,931844.5758,yes,0.2577,311.9012,37250.0093,enterprise,1200.0,south,0.9631,25.0,male,69.5314,12982.9699
48.2246,736526.1648,yes,0.8896,528.6426,86670.5494,enterprise,1200.0,east,0.1448,25.0,female,97.1183,6748.4288
37.4359,653013.0974,yes,0.7104,663.231,119241.1422,enterprise,1200.0,north,0.781,90.0,female,89.9996,10419.1929
25.7525,234627.1922,yes,0.2516,746.3252,225172.1813,enterprise,1200.0,west,0.397,25.0,other,112.4784,9464.2427
23.1616,262452.2643,yes,0.1553,692.8996,265755.9238,enterprise,1200.0,east,0.2474,28.4175,other,75.5512,2626.4109
70.0,864241.1416,yes,0.4672,822.539,280522.4139,enterprise,1200.0,west,0.1351,90.0,other,65.1752,11817.0277
51.0946,908923.1517,yes,0.4817,436.2771,27776.6527,enterprise,1200.0,south,0.4122,25.0,male,2.2561,10466.8015
60.6417,491931.6541,yes,0.7555,479.7663,229994.8918,enterprise,1200.0,north,0.597,79.6767,female,66.2373,3772.231
58.0514,828426.8556,yes,0.2206,347.5258,187971.5813,enterprise,1200.0,north,0.8,61.3216,female,83.577,5438.0305
35.9549,636892.7095,yes,0.6177,463.2805,187203.3803,enterprise,1200.0,south,0.0194,25.0,female,64.6615,3719.566
63.0806,232810.498,yes,0.1507,596.1477,103231.9433,enterprise,1200.0,north,0.7995,90.0,female,56.1785,15828.7029
42.3302,543191.9505,yes,0.1816,837.4194,75773.7605,enterprise,1200.0,east,0.0126,90.0,female,86.0472,7696.5732
65.8018,521139.1201,yes,0.9821,583.6953,204751.2537,enterprise,1200.0,west,0.3231,62.9164,other,6.0201,18748.4811
40.3465,52087.5146,yes,0.6667,883.9644,71553.7855,enterprise,1200.0,east,0.0151,79.439,other,70.5789,7916.7702
47.4668,596212.2839,yes,0.3714,353.6879,48151.8384,enterprise,923.1015,north,0.6186,90.0,other,119.6398,12503.0215
24.6583,487842.8819,yes,0.3167,635.0103,193749.1479,enterprise,1200.0,east,0.8918,73.3189,male,3.541,7556.001
52.6595,542734.0768,yes,0.4901,640.021,163542.5427,enterprise,1200.0,north,0.4684,86.7662,male,72.2429,17211.3567
34.3277,367112.707,yes,0.0007,682.8156,114334.0273,enterprise,1200.0,west,0.0187,85.6829,female,93.346,4776.4924
48.848,551467.8072,yes,0.613,493.56,192630.275,enterprise,1113.5367,east,0.5232,25.0,male,100.388,2596.3556
19.9727,641751.6681,yes,0.3886,593.9458,187567.1747,enterprise,1200.0,west,0.0491,25.0,female,86.4236,262.7091
57.6128,360926.0511,yes,0.7435,834.2584,246785.9284,enterprise,1200.0,north,0.0583,61.6933,other,63.9535,14686.2725
62.9607,531661.0514,yes,0.1895,615.7152,75380.1457,enterprise,1200.0,west,0.1789,74.9194,other,50.407,2111.1781
70.0,166809.3189,yes,0.1804,540.9343,101916.3483,enterprise,1200.0,west,0.9984,44.3012,other,42.9266,6303.7848
63.0038,608413.3703,yes,0.5631,428.3569,229946.7577,enterprise,1200.0,east,0.2541,90.0,other,54.2525,7942.4141
70.0,6568.829,yes,0.9844,428.8937,95156.4978,enterprise,1200.0,east,0.9433,82.2337,male,110.3743,10225.9185
26.5813,367082.893,yes,0.5822,439.7965,243511.1968,enterprise,928.1322,west,0.3998,90.0,other,88.3776,14471.887
68.8099,95364.0535,yes,0.6423,322.423,242694.0105,enterprise,1200.0,east,0.7801,90.0,female,40.7924,17595.9703
70.0,928653.1658,yes,0.6339,679.3162,17184.2567,enterprise,1200.0,west,0.3193,56.4913,male,39.893,13955.6753
53.6658,90082.9525,yes,0.4319,771.821,45255.7078,enterprise,1200.0,west,0.4759,74.5315,other,66.2301,5251.897
26.362,559296.1773,yes,0.4879,691.3491,59633.6908,enterprise,1200.0,east,0.7357,25.0,female,9.5256,15535.6612
44.2595,348307.8568,yes,0.3207,656.3263,8237.8423,enterprise,1200.0,east,0.9877,61.6221,female,118.8289,8844.7599
41.1769,757733.7826,yes,0.8528,367.423,17306.866,enterprise,1200.0,west,0.9267,86.8752,male,98.5959,275.6521
30.9586,538005.4579,yes,0.2038,613.9595,78338.743,enterprise,1200.0,north,0.7299,25.0,female,84.1519,368.7519
66.9297,617964.7764,yes,0.0531,692.8547,3491.9184,enterprise,1200.0,west,0.2713,85.2083,female,79.5519,17285.7812
49.5295,709688.7983,yes,0.9039,590.7973,179534.8162,enterprise,889.3265,south,0.1989,90.0,male,67.7218,14249.6713
64.1522,18372.2254,yes,0.6843,513.2269,91395.5373,enterprise,1200.0,south,0.9786,27.5878,female,8.3792,5154.3296
70.0,656931.7589,yes,0.0878,529.3243,288221.1023,enterprise,1200.0,south,0.6255,25.0,male,29.6029,3055.8303
30.819,138576.5268,yes,0.5414,780.063,258913.7108,enterprise,1200.0,north,0.7051,52.3805,male,17.095,19913.7203
51.0436,719440.5058,yes,0.1841,803.7135,44511.3264,enterprise,304.5386,north,0.3187,90.0,female,115.3823,6067.6588
19.6243,985955.5931,yes,0.6169,663.3627,184096.2444,enterprise,1200.0,west,0.2309,25.0,other,10.4576,15596.7452
29.4065,387460.2876,yes,0.4738,398.2718,68655.645,enterprise,1200.0,east,0.9688,90.0,female,114.0736,4451.8617
70.0,867129.0026,yes,0.4899,494.9374,137805.9339,enterprise,1200.0,east,0.4049,25.0,other,88.5045,7608.103
46.3278,877766.9671,yes,0.8778,447.433,161822.8739,enterprise,1200.0,west,0.0393,38.7398,male,92.054,19251.8836
65.968,285914.5884,yes,0.1665,476.6518,275790.8132,enterprise,1200.0,north,0.9037,46.3579,male,77.8861,1809.7257
45.9549,178878.5789,yes,0.5903,727.5806,61377.6694,enterprise,1200.0,east,0.2501,69.1717,other,108.9523,15929.928
40.5025,523817.3061,yes,0.3841,774.64,153988.269,enterprise,1200.0,north,0.3787,38.0607,female,92.423,18245.1433
21.1813,308062.2055,yes,0.7302,876.5797,87345.3807,enterprise,1200.0,west,0.8985,90.0,male,1.4204,15308.1507
18.3565,882702.9205,yes,0.2379,653.3174,143237.885,enterprise,1200.0,north,0.0794,60.0102,female,30.1209,10947.2849
39.6392,145374.4162,yes,0.0324,646.8556,181382.3537,enterprise,1200.0,north,0.0877,25.0,male,119.2545,3227.5432
40.3317,35840.0426,yes,0.7685,493.6931,269361.4031,enterprise,1200.0,south,0.7584,84.331,male,8.7262,9416.8661
50.5281,695829.4973,yes,0.6121,365.5813,219188.8274,enterprise,1200.0,south,0.9872,48.3663,male,82.9499,18677.8996
70.0,353853.3444,yes,0.1297,637.5806,156392.0343,enterprise,1200.0,east,0.4925,25.0,female,73.5193,14172.0328
67.3974,737468.3756,yes,0.2073,669.1848,124974.9957,enterprise,464.467,east,0.3497,80.6044,male,26.2682,12812.7256
52.0996,767032.601,yes,0.1138,499.9697,119418.7485,enterprise,1200.0,east,0.9601,83.2043,other,24.0879,16676.6722
27.6339,460617.9363,yes,0.8652,837.5572,139278.5525,enterprise,1200.0,east,0.9278,25.0,female,63.0077,11299.2879
38.5666,916186.4511,yes,0.7958,339.7278,45642.1669,enterprise,1200.0,east,0.3392,37.5241,male,64.5785,3320.2238
37.499,31628.2158,yes,0.4139,598.2327,72055.0316,enterprise,1200.0,east,0.9507,25.0,male,36.9759,2245.5132
67.5396,904955.8006,yes,0.1541,504.0695,145558.1109,enterprise,1200.0,east,0.3104,32.7338,male,92.5683,1965.933
70.0,115835.9871,yes,0.311,326.418,254589.0832,enterprise,1200.0,south,0.3333,88.9186,other,13.2692,15323.8375
37.8946,192545.6396,yes,0.2766,491.4899,132893.5712,enterprise,1185.3319,south,0.1493,27.3637,other,2.8155,12459.2763
26.7765,704353.6961,yes,0.2833,446.895,22301.6185,enterprise,1200.0,west,0.3387,44.3648,female,16.4788,9415.2408
42.2988,704677.5937,yes,0.8913,677.6824,207347.3442,enterprise,1200.0,north,0.3556,33.2332,female,24.5795,15168.2925
70.0,468275.9054,yes,0.4556,710.6868,213354.5547,enterprise,1200.0,north,0.2317,25.0,other,103.4705,12339.2248
38.4803,860791.5929,yes,0.3248,592.504,20544.1944,enterprise,1137.7417,east,0.4787,84.5766,male,34.5886,6972.9602
67.399,325869.7283,yes,0.6495,775.4586,160290.9242,enterprise,1200.0,south,0.4134,62.0875,female,66.2059,19477.8607
54.6402,784313.9766,yes,0.4354,772.3961,163813.5372,enterprise,1200.0,west,0.6626,25.0,male,111.7727,11484.1916
68.9654,176174.0022,yes,0.9559,341.7646,33514.6455,enterprise,1200.0,north,0.7713,37.8911,other,59.8211,13203.635
57.4402,184.3405,yes,0.1467,389.5299,159845.4905,enterprise,1200.0,south,0.5779,25.0,female,82.1005,6332.6377
55.9124,510423.8794,yes,0.8476,811.5031,19660.757,enterprise,1200.0,east,0.9679,25.0,female,67.6436,19573.9459
54.5902,625214.3034,yes,0.7118,543.6196,131121.8245,enterprise,1200.0,north,0.1734,25.0,male,67.0952,16866.7101
59.5441,134277.4481,yes,0.0717,309.4247,216680.4305,enterprise,1200.0,west,0.4367,90.0,other,11.0749,12845.2157
49.5837,552050.0304,yes,0.45,513.1843,56551.5191,enterprise,1200.0,south,0.5779,84.6804,female,29.1732,10035.0744
53.2253,704882.5426,yes,0.1132,588.9197,207458.6822,enterprise,1200.0,east,0.7313,90.0,other,118.0565,15577.6175
23.4837,472451.5723,yes,0.7417,876.2466,24346.4936,enterprise,1200.0,west,0.7981,31.25,other,7.2801,6871.5799
53.5858,331513.9891,yes,0.3529,886.6563,89090.7657,enterprise,1200.0,west,0.6951,59.7637,other,37.1844,15700.6461
21.2004,990364.8294,yes,0.8089,674.5902,86757.8807,enterprise,834.2766,south,0.5056,85.1445,female,34.064,2651.6427
55.4369,910131.4887,yes,0.739,695.4934,111560.2822,enterprise,1200.0,east,0.7825,25.0,female,22.5163,10548.2497
68.9469,837614.2196,yes,0.7528,547.7687,115566.9309,enterprise,1200.0,south,0.726,25.0,female,69.7531,16836.8189
46.7689,476231.9423,yes,0.4763,868.9511,276815.3154,enterprise,1200.0,south,0.6835,39.007,male,32.2524,10609.3122
37.5727,530253.4229,yes,0.9559,358.4186,159856.7123,enterprise,1200.0,east,0.8442,61.0486,male,78.5958,5452.5393
42.2515,773151.0153,yes,0.7491,740.5881,177028.563,enterprise,1200.0,east,0.3374,69.0278,male,22.4101,10952.7035
24.4423,445942.2033,yes,0.2194,469.9782,58730.7799,enterprise,246.7677,east,0.0919,90.0,female,79.1361,16709.3473
26.0542,656394.6289,yes,0.8999,639.6413,290182.4871,enterprise,1200.0,west,0.6957,25.3336,other,56.5677,18723.705
65.7326,323404.1278,yes,0.162,344.3982,233354.6791,enterprise,1200.0,west,0.3327,25.0,female,114.7171,5294.0324
29.0634,492057.2945,yes,0.1439,761.2244,66297.563,enterprise,1200.0,east,0.9126,71.54,male,13.2912,1459.3171
57.7008,932893.7235,yes,0.6646,459.8619,210316.5046,enterprise,1200.0,east,0.5746,51.5383,other,112.8494,9814.0984
41.8343,689261.3084,yes,0.7798,372.7222,161055.9189,enterprise,1200.0,south,0.3334,30.2828,female,7.5682,19940.3189
65.1481,289958.6681,yes,0.2031,632.6853,290286.3752,enterprise,1200.0,west,0.2989,39.0105,other,13.7054,13777.1628
20.2133,25364.6055,yes,0.9964,443.0911,117241.4925,enterprise,1200.0,south,0.6434,49.9684,female,115.8295,16235.75
62.7027,405507.856,yes,0.2117,692.31,157412.7721,enterprise,1200.0,north,0.8702,53.6561,male,89.1851,4660.4802
47.2156,918019.0758,yes,0.0458,720.7781,40030.7823,enterprise,1200.0,east,0.05,30.7337,female,95.45,9124.2357
54.8886,615628.5273,yes,0.0631,421.5847,101865.59,enterprise,1200.0,north,0.7379,40.2009,female,15.3755,13682.0836
38.8012,120745.4896,yes,0.1412,549.0926,209192.4399,enterprise,1200.0,east,0.4387,90.0,male,5.8432,2000.257
18.4479,926136.9563,yes,0.7067,656.2383,85835.7321,enterprise,1200.0,west,0.7922,47.6012,male,16.1002,2862.6141
28.822,691673.5697,yes,0.5963,730.3193,184002.8955,enterprise,889.3317,east,0.8265,30.12,other,50.8355,11154.6504
65.19,539722.8264,yes,0.2193,762.1988,198138.8204,enterprise,1200.0,north,0.1937,79.6613,female,82.544,19371.5082
20.6732,644860.8366,yes,0.2851,560.803,100954.0941,enterprise,1200.0,east,0.7584,25.0,male,89.1096,18497.3021
22.3933,235299.831,yes,0.4448,647.8571,126300.816,enterprise,1200.0,west,0.8984,25.0,female,14.1058,4556.4135
31.6811,470990.2598,yes,0.4844,834.2933,44337.4403,enterprise,1200.0,north,0.455,38.733,male,17.2321,14396.7045
60.9171,59651.7196,yes,0.1365,810.9908,138115.0986,enterprise,1200.0,north,0.3436,88.6409,female,72.8327,15791.1498
50.3497,862199.0531,yes,0.2164,584.0934,139366.1121,enterprise,154.8935,north,0.4281,87.2598,other,30.4919,8685.5402
43.9019,44224.1955,yes,0.9913,740.0858,151760.6822,enterprise,1200.0,east,0.3943,80.9717,other,83.9018,1960.8861
60.9759,406618.0807,yes,0.218,515.0434,72479.6564,enterprise,1200.0,west,0.0159,66.9036,female,20.2545,9186.1975
43.1323,789858.7128,yes,0.3704,578.5775,190387.2886,enterprise,1200.0,north,0.0707,89.3434,other,40.6158,655.2508
70.0,735760.7851,yes,0.0548,867.1933,202721.237,enterprise,1200.0,east,0.111,36.5591,other,74.6769,7312.0573
30.6922,981251.6223,yes,0.2386,368.1346,144069.546,enterprise,1200.0,south,0.5801,90.0,male,25.9655,14900.5893
44.2216,54459.997,yes,0.3728,571.4464,150933.5786,enterprise,1200.0,south,0.4702,53.1904,other,99.2201,17989.1245
68.1453,940875.887,yes,0.0656,835.1419,137904.3619,enterprise,810.9023,north,0.8979,28.8373,male,114.8386,2188.189
30.6639,952104.7669,yes,0.0227,549.922,205038.6091,enterprise,1200.0,east,0.4739,42.013,female,88.7874,430.6245
50.2165,335877.3694,yes,0.5787,693.4563,236260.4845,enterprise,1200.0,north,0.6659,53.0166,male,66.2678,9160.6838
41.0579,288146.2929,yes,0.8455,389.003,86030.2281,enterprise,1200.0,north,0.6186,25.0,female,64.7027,3646.4279
20.5514,316625.8378,yes,0.1265,456.2443,56164.4783,enterprise,1200.0,south,0.0347,31.6944,female,41.9178,7458.9258
43.0829,499416.9158,yes,0.1454,574.8244,96745.1614,enterprise,52.9001,north,0.7385,90.0,other,40.4224,14109.3217
70.0,338684.4299,yes,0.1123,587.3887,12984.1931,enterprise,1200.0,south,0.1169,25.0,female,74.4851,4408.0756
30.0993,526433.842,yes,0.7813,760.2571,59518.9864,enterprise,845.0596,west,0.8495,67.7063,male,114.9572,19516.8143
49.7165,56047.6177,yes,0.6668,538.5348,215073.1679,enterprise,1200.0,east,0.3861,25.0,female,42.0455,6162.3988
45.5417,992597.1658,yes,0.8037,473.1804,241896.1627,enterprise,1200.0,north,0.4238,89.6429,male,17.6086,11744.0142
70.0,986638.3473,yes,0.0661,876.0572,227078.102,enterprise,893.5983,north,0.4095,90.0,male,50.3272,11116.7211
48.4163,822799.2194,yes,0.302,651.125,148736.0451,enterprise,1200.0,south,0.2245,79.122,male,19.3289,6004.088
70.0,644785.8456,yes,0.0284,758.831,148422.0173,enterprise,1200.0,west,0.5989,36.176,other,58.1778,8721.9342
41.1385,732957.2706,yes,0.0175,455.7223,174914.6946,enterprise,1200.0,south,0.461,69.3283,female,43.5289,1058.7137
50.836,936317.0197,yes,0.5139,759.8655,55791.0017,enterprise,954.1414,south,0.7526,54.3712,female,104.8207,16536.6131
39.801,143717.5126,yes,0.1369,468.8507,233863.5456,enterprise,1200.0,east,0.9209,25.0,male,26.9273,10068.1545
22.7368,818844.7441,yes,0.9234,587.7109,94160.4663,enterprise,1200.0,south,0.817,88.9726,female,72.1202,15272.0273
25.353,128714.4784,yes,0.6942,712.8283,92921.0688,enterprise,1200.0,west,0.9811,42.4805,female,91.7998,2235.3322
20.0331,659788.8433,yes,0.5932,581.4494,272650.2602,enterprise,442.3821,north,0.3016,25.0,female,12.4839,2476.7473
19.8141,145556.9777,yes,0.7462,466.4254,174345.6544,enterprise,1200.0,east,0.8551,78.0802,other,73.9418,10098.6797
29.8759,281856.7915,yes,0.9017,622.2759,292100.3913,enterprise,995.8703,east,0.214,50.4195,female,85.223,7329.894
70.0,424091.8473,yes,0.5143,544.5468,228661.4245,enterprise,1200.0,east,0.4659,51.9728,female,60.0021,7225.6479
25.1748,283611.4426,yes,0.6004,487.2041,292877.5351,enterprise,1200.0,south,0.5539,29.0589,female,102.7885,3776.5109
59.7979,672095.4784,yes,0.3964,613.5974,203279.0807,enterprise,1200.0,south,0.3948,69.5037,female,117.3309,14828.9018
54.8876,990661.3186,yes,0.1228,802.8655,217834.9496,enterprise,1200.0,west,0.7135,58.1919,other,33.4838,15790.0652
43.0755,484532.8593,yes,0.2789,760.7997,33302.9637,enterprise,1200.0,west,0.4973,62.8371,other,17.0184,1992.9682
29.1039,604583.9241,yes,0.327,481.6516,187346.553,enterprise,1200.0,west,0.6611,51.9949,male,59.5703,9320.9706
51.6312,809481.5974,yes,0.5405,310.6022,229425.5071,enterprise,1200.0,east,0.8801,25.0,female,54.5637,17057.6329
58.8835,779382.4695,yes,0.8847,398.4865,129773.6542,enterprise,1200.0,north,0.3891,76.4011,other,68.6938,9811.5837
34.3302,591045.1187,yes,0.3778,705.8927,230174.7595,enterprise,1200.0,south,0.0614,59.0463,male,16.2556,7328.8355
39.3989,357366.0807,yes,0.3513,696.744,75036.5654,enterprise,1200.0,east,0.5925,90.0,other,8.7945,6098.9442
